table,module,informant,disorder,status,variable,session_id,ksads_version,n_present,n_absent,n_branchskip_888,n_notadmin_555,n_nan,n_total,pct_administered
mh_p_ksads__bpd,bpd,parent,bpd2__oth,unknown,mh_p_ksads__bpd__bpd2__oth__mindur_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__oth,unknown,mh_p_ksads__bpd__bpd2__oth__mindur_dx,ses-06A,2.0,6,9278,0,0,0,9284,100.0
mh_p_ksads__bpd,bpd,parent,bpd2__oth,unknown,mh_p_ksads__bpd__bpd2__oth__mindur_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__oth,unknown,mh_p_ksads__bpd__bpd2__oth__nomdd_dx,ses-00A,1.0,0,0,0,0,11719,11719,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__oth,unknown,mh_p_ksads__bpd__bpd2__oth__nomdd_dx,ses-01A,1.0,0,0,0,0,11075,11075,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__oth,unknown,mh_p_ksads__bpd__bpd2__oth__nomdd_dx,ses-02A,1.0,0,0,0,0,10743,10743,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__oth,unknown,mh_p_ksads__bpd__bpd2__oth__nomdd_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__oth,unknown,mh_p_ksads__bpd__bpd2__oth__nomdd_dx,ses-04A,2.0,2,8398,0,0,0,8400,100.0
mh_p_ksads__bpd,bpd,parent,bpd2__oth,unknown,mh_p_ksads__bpd__bpd2__oth__nomdd_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__oth,unknown,mh_p_ksads__bpd__bpd2__oth__nomdd_dx,ses-06A,2.0,0,9284,0,0,0,9284,100.0
mh_p_ksads__bpd,bpd,parent,bpd2__oth,unknown,mh_p_ksads__bpd__bpd2__oth__nomdd_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypo,present,mh_p_ksads__bpd__bpd2__rcnt__hypo__pres_dx,ses-00A,1.0,130,11575,0,0,14,11719,99.9
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypo,present,mh_p_ksads__bpd__bpd2__rcnt__hypo__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypo,present,mh_p_ksads__bpd__bpd2__rcnt__hypo__pres_dx,ses-02A,1.0,85,10654,0,0,4,10743,100.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypo,present,mh_p_ksads__bpd__bpd2__rcnt__hypo__pres_dx,ses-03A,2.0,0,0,0,0,9990,9990,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypo,present,mh_p_ksads__bpd__bpd2__rcnt__hypo__pres_dx,ses-04A,2.0,0,0,0,0,8400,8400,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypo,present,mh_p_ksads__bpd__bpd2__rcnt__hypo__pres_dx,ses-05A,2.0,0,0,0,0,8056,8056,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypo,present,mh_p_ksads__bpd__bpd2__rcnt__hypo__pres_dx,ses-06A,2.0,0,0,0,0,9284,9284,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypo,present,mh_p_ksads__bpd__bpd2__rcnt__hypo__pres_dx,ses-07A,2.0,0,0,0,0,8321,8321,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypomix,present,mh_p_ksads__bpd__bpd2__rcnt__hypomix__pres_dx,ses-00A,1.0,0,0,0,0,11719,11719,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypomix,present,mh_p_ksads__bpd__bpd2__rcnt__hypomix__pres_dx,ses-01A,1.0,0,0,0,0,11075,11075,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypomix,present,mh_p_ksads__bpd__bpd2__rcnt__hypomix__pres_dx,ses-02A,1.0,0,0,0,0,10743,10743,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypomix,present,mh_p_ksads__bpd__bpd2__rcnt__hypomix__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypomix,present,mh_p_ksads__bpd__bpd2__rcnt__hypomix__pres_dx,ses-04A,2.0,0,8400,0,0,0,8400,100.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypomix,present,mh_p_ksads__bpd__bpd2__rcnt__hypomix__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypomix,present,mh_p_ksads__bpd__bpd2__rcnt__hypomix__pres_dx,ses-06A,2.0,0,9284,0,0,0,9284,100.0
mh_p_ksads__bpd,bpd,parent,bpd2__rcnt__hypomix,present,mh_p_ksads__bpd__bpd2__rcnt__hypomix__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__bpd,bpd,parent,oth,unknown,mh_p_ksads__bpd__oth__mindur_dx,ses-00A,1.0,0,0,0,0,11719,11719,0.0
mh_p_ksads__bpd,bpd,parent,oth,unknown,mh_p_ksads__bpd__oth__mindur_dx,ses-01A,1.0,0,0,0,0,11075,11075,0.0
mh_p_ksads__bpd,bpd,parent,oth,unknown,mh_p_ksads__bpd__oth__mindur_dx,ses-02A,1.0,0,0,0,0,10743,10743,0.0
mh_p_ksads__bpd,bpd,parent,oth,unknown,mh_p_ksads__bpd__oth__mindur_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__bpd,bpd,parent,oth,unknown,mh_p_ksads__bpd__oth__mindur_dx,ses-04A,2.0,9,8391,0,0,0,8400,100.0
mh_p_ksads__bpd,bpd,parent,oth,unknown,mh_p_ksads__bpd__oth__mindur_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__bpd,bpd,parent,oth,unknown,mh_p_ksads__bpd__oth__mindur_dx,ses-06A,2.0,23,9261,0,0,0,9284,100.0
mh_p_ksads__bpd,bpd,parent,oth,unknown,mh_p_ksads__bpd__oth__mindur_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__bpd,bpd,parent,unspec,past,mh_p_ksads__bpd__unspec__past_dx,ses-00A,1.0,388,11317,0,0,14,11719,99.9
mh_p_ksads__bpd,bpd,parent,unspec,past,mh_p_ksads__bpd__unspec__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__bpd,bpd,parent,unspec,past,mh_p_ksads__bpd__unspec__past_dx,ses-02A,1.0,164,10575,0,0,4,10743,100.0
mh_p_ksads__bpd,bpd,parent,unspec,past,mh_p_ksads__bpd__unspec__past_dx,ses-03A,2.0,0,0,0,0,9990,9990,0.0
mh_p_ksads__bpd,bpd,parent,unspec,past,mh_p_ksads__bpd__unspec__past_dx,ses-04A,2.0,0,0,0,0,8400,8400,0.0
mh_p_ksads__bpd,bpd,parent,unspec,past,mh_p_ksads__bpd__unspec__past_dx,ses-05A,2.0,0,0,0,0,8056,8056,0.0
mh_p_ksads__bpd,bpd,parent,unspec,past,mh_p_ksads__bpd__unspec__past_dx,ses-06A,2.0,0,0,0,0,9284,9284,0.0
mh_p_ksads__bpd,bpd,parent,unspec,past,mh_p_ksads__bpd__unspec__past_dx,ses-07A,2.0,0,0,0,0,8321,8321,0.0
mh_p_ksads__bpd,bpd,parent,unspec,present,mh_p_ksads__bpd__unspec__pres_dx,ses-00A,1.0,42,11663,0,0,14,11719,99.9
mh_p_ksads__bpd,bpd,parent,unspec,present,mh_p_ksads__bpd__unspec__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__bpd,bpd,parent,unspec,present,mh_p_ksads__bpd__unspec__pres_dx,ses-02A,1.0,20,10719,0,0,4,10743,100.0
mh_p_ksads__bpd,bpd,parent,unspec,present,mh_p_ksads__bpd__unspec__pres_dx,ses-03A,2.0,0,0,0,0,9990,9990,0.0
mh_p_ksads__bpd,bpd,parent,unspec,present,mh_p_ksads__bpd__unspec__pres_dx,ses-04A,2.0,0,0,0,0,8400,8400,0.0
mh_p_ksads__bpd,bpd,parent,unspec,present,mh_p_ksads__bpd__unspec__pres_dx,ses-05A,2.0,0,0,0,0,8056,8056,0.0
mh_p_ksads__bpd,bpd,parent,unspec,present,mh_p_ksads__bpd__unspec__pres_dx,ses-06A,2.0,0,0,0,0,9284,9284,0.0
mh_p_ksads__bpd,bpd,parent,unspec,present,mh_p_ksads__bpd__unspec__pres_dx,ses-07A,2.0,0,0,0,0,8321,8321,0.0
mh_p_ksads__cond,cond,parent,onset__adoles,past,mh_p_ksads__cond__onset__adoles__past_dx,ses-00A,1.0,23,11682,0,0,14,11719,99.9
mh_p_ksads__cond,cond,parent,onset__adoles,past,mh_p_ksads__cond__onset__adoles__past_dx,ses-01A,1.0,7,11067,0,0,9,11083,99.9
mh_p_ksads__cond,cond,parent,onset__adoles,past,mh_p_ksads__cond__onset__adoles__past_dx,ses-02A,1.0,15,10724,0,0,4,10743,100.0
mh_p_ksads__cond,cond,parent,onset__adoles,past,mh_p_ksads__cond__onset__adoles__past_dx,ses-03A,2.0,14,9976,0,0,6,9996,99.9
mh_p_ksads__cond,cond,parent,onset__adoles,past,mh_p_ksads__cond__onset__adoles__past_dx,ses-04A,2.0,9,8391,0,0,0,8400,100.0
mh_p_ksads__cond,cond,parent,onset__adoles,past,mh_p_ksads__cond__onset__adoles__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__cond,cond,parent,onset__adoles,past,mh_p_ksads__cond__onset__adoles__past_dx,ses-06A,2.0,24,9260,0,0,0,9284,100.0
mh_p_ksads__cond,cond,parent,onset__adoles,past,mh_p_ksads__cond__onset__adoles__past_dx,ses-07A,2.0,30,8291,0,0,0,8321,100.0
mh_p_ksads__cond,cond,parent,onset__adoles,present,mh_p_ksads__cond__onset__adoles__pres_dx,ses-00A,1.0,41,11664,0,0,14,11719,99.9
mh_p_ksads__cond,cond,parent,onset__adoles,present,mh_p_ksads__cond__onset__adoles__pres_dx,ses-01A,1.0,110,10964,0,0,9,11083,99.9
mh_p_ksads__cond,cond,parent,onset__adoles,present,mh_p_ksads__cond__onset__adoles__pres_dx,ses-02A,1.0,122,10617,0,0,4,10743,100.0
mh_p_ksads__cond,cond,parent,onset__adoles,present,mh_p_ksads__cond__onset__adoles__pres_dx,ses-03A,2.0,120,9870,0,0,6,9996,99.9
mh_p_ksads__cond,cond,parent,onset__adoles,present,mh_p_ksads__cond__onset__adoles__pres_dx,ses-04A,2.0,74,8326,0,0,0,8400,100.0
mh_p_ksads__cond,cond,parent,onset__adoles,present,mh_p_ksads__cond__onset__adoles__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__cond,cond,parent,onset__adoles,present,mh_p_ksads__cond__onset__adoles__pres_dx,ses-06A,2.0,123,9161,0,0,0,9284,100.0
mh_p_ksads__cond,cond,parent,onset__adoles,present,mh_p_ksads__cond__onset__adoles__pres_dx,ses-07A,2.0,113,8208,0,0,0,8321,100.0
mh_p_ksads__cond,cond,parent,onset__chld,past,mh_p_ksads__cond__onset__chld__past_dx,ses-00A,1.0,118,11587,0,0,14,11719,99.9
mh_p_ksads__cond,cond,parent,onset__chld,past,mh_p_ksads__cond__onset__chld__past_dx,ses-01A,1.0,16,11058,0,0,9,11083,99.9
mh_p_ksads__cond,cond,parent,onset__chld,past,mh_p_ksads__cond__onset__chld__past_dx,ses-02A,1.0,43,10696,0,0,4,10743,100.0
mh_p_ksads__cond,cond,parent,onset__chld,past,mh_p_ksads__cond__onset__chld__past_dx,ses-03A,2.0,54,9936,0,0,6,9996,99.9
mh_p_ksads__cond,cond,parent,onset__chld,past,mh_p_ksads__cond__onset__chld__past_dx,ses-04A,2.0,63,8337,0,0,0,8400,100.0
mh_p_ksads__cond,cond,parent,onset__chld,past,mh_p_ksads__cond__onset__chld__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__cond,cond,parent,onset__chld,past,mh_p_ksads__cond__onset__chld__past_dx,ses-06A,2.0,101,9183,0,0,0,9284,100.0
mh_p_ksads__cond,cond,parent,onset__chld,past,mh_p_ksads__cond__onset__chld__past_dx,ses-07A,2.0,77,8244,0,0,0,8321,100.0
mh_p_ksads__cond,cond,parent,onset__chld,present,mh_p_ksads__cond__onset__chld__pres_dx,ses-00A,1.0,333,11372,0,0,14,11719,99.9
mh_p_ksads__cond,cond,parent,onset__chld,present,mh_p_ksads__cond__onset__chld__pres_dx,ses-01A,1.0,207,10867,0,0,9,11083,99.9
mh_p_ksads__cond,cond,parent,onset__chld,present,mh_p_ksads__cond__onset__chld__pres_dx,ses-02A,1.0,90,10649,0,0,4,10743,100.0
mh_p_ksads__cond,cond,parent,onset__chld,present,mh_p_ksads__cond__onset__chld__pres_dx,ses-03A,2.0,99,9891,0,0,6,9996,99.9
mh_p_ksads__cond,cond,parent,onset__chld,present,mh_p_ksads__cond__onset__chld__pres_dx,ses-04A,2.0,114,8286,0,0,0,8400,100.0
mh_p_ksads__cond,cond,parent,onset__chld,present,mh_p_ksads__cond__onset__chld__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__cond,cond,parent,onset__chld,present,mh_p_ksads__cond__onset__chld__pres_dx,ses-06A,2.0,141,9143,0,0,0,9284,100.0
mh_p_ksads__cond,cond,parent,onset__chld,present,mh_p_ksads__cond__onset__chld__pres_dx,ses-07A,2.0,132,8189,0,0,0,8321,100.0
mh_p_ksads__dep,dep,parent,mdd,partial_remission,mh_p_ksads__dep__mdd__partrem_dx,ses-00A,1.0,19,11686,0,0,14,11719,99.9
mh_p_ksads__dep,dep,parent,mdd,partial_remission,mh_p_ksads__dep__mdd__partrem_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__dep,dep,parent,mdd,partial_remission,mh_p_ksads__dep__mdd__partrem_dx,ses-02A,1.0,44,10695,0,0,4,10743,100.0
mh_p_ksads__dep,dep,parent,mdd,partial_remission,mh_p_ksads__dep__mdd__partrem_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__dep,dep,parent,mdd,partial_remission,mh_p_ksads__dep__mdd__partrem_dx,ses-04A,2.0,384,8016,0,0,0,8400,100.0
mh_p_ksads__dep,dep,parent,mdd,partial_remission,mh_p_ksads__dep__mdd__partrem_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__dep,dep,parent,mdd,partial_remission,mh_p_ksads__dep__mdd__partrem_dx,ses-06A,2.0,548,8736,0,0,0,9284,100.0
mh_p_ksads__dep,dep,parent,mdd,partial_remission,mh_p_ksads__dep__mdd__partrem_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__dep,dep,parent,mdd,past,mh_p_ksads__dep__mdd__past_dx,ses-00A,1.0,293,11412,0,0,14,11719,99.9
mh_p_ksads__dep,dep,parent,mdd,past,mh_p_ksads__dep__mdd__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__dep,dep,parent,mdd,past,mh_p_ksads__dep__mdd__past_dx,ses-02A,1.0,359,10380,0,0,4,10743,100.0
mh_p_ksads__dep,dep,parent,mdd,past,mh_p_ksads__dep__mdd__past_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__dep,dep,parent,mdd,past,mh_p_ksads__dep__mdd__past_dx,ses-04A,2.0,142,8258,0,0,0,8400,100.0
mh_p_ksads__dep,dep,parent,mdd,past,mh_p_ksads__dep__mdd__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__dep,dep,parent,mdd,past,mh_p_ksads__dep__mdd__past_dx,ses-06A,2.0,247,9037,0,0,0,9284,100.0
mh_p_ksads__dep,dep,parent,mdd,past,mh_p_ksads__dep__mdd__past_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__dep,dep,parent,mdd,present,mh_p_ksads__dep__mdd__pres_dx,ses-00A,1.0,23,11682,0,0,14,11719,99.9
mh_p_ksads__dep,dep,parent,mdd,present,mh_p_ksads__dep__mdd__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__dep,dep,parent,mdd,present,mh_p_ksads__dep__mdd__pres_dx,ses-02A,1.0,41,10698,0,0,4,10743,100.0
mh_p_ksads__dep,dep,parent,mdd,present,mh_p_ksads__dep__mdd__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__dep,dep,parent,mdd,present,mh_p_ksads__dep__mdd__pres_dx,ses-04A,2.0,80,8320,0,0,0,8400,100.0
mh_p_ksads__dep,dep,parent,mdd,present,mh_p_ksads__dep__mdd__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__dep,dep,parent,mdd,present,mh_p_ksads__dep__mdd__pres_dx,ses-06A,2.0,96,9188,0,0,0,9284,100.0
mh_p_ksads__dep,dep,parent,mdd,present,mh_p_ksads__dep__mdd__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__dep,dep,parent,pdd__oth,present,mh_p_ksads__dep__pdd__oth__pres_dx,ses-00A,1.0,0,0,0,0,11719,11719,0.0
mh_p_ksads__dep,dep,parent,pdd__oth,present,mh_p_ksads__dep__pdd__oth__pres_dx,ses-01A,1.0,0,0,0,0,11075,11075,0.0
mh_p_ksads__dep,dep,parent,pdd__oth,present,mh_p_ksads__dep__pdd__oth__pres_dx,ses-02A,1.0,0,0,0,0,10743,10743,0.0
mh_p_ksads__dep,dep,parent,pdd__oth,present,mh_p_ksads__dep__pdd__oth__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__dep,dep,parent,pdd__oth,present,mh_p_ksads__dep__pdd__oth__pres_dx,ses-04A,2.0,1,8399,0,0,0,8400,100.0
mh_p_ksads__dep,dep,parent,pdd__oth,present,mh_p_ksads__dep__pdd__oth__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__dep,dep,parent,pdd__oth,present,mh_p_ksads__dep__pdd__oth__pres_dx,ses-06A,2.0,3,9281,0,0,0,9284,100.0
mh_p_ksads__dep,dep,parent,pdd__oth,present,mh_p_ksads__dep__pdd__oth__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__dep,dep,parent,pdd,partial_remission,mh_p_ksads__dep__pdd__partrem_dx,ses-00A,1.0,0,11705,0,0,14,11719,99.9
mh_p_ksads__dep,dep,parent,pdd,partial_remission,mh_p_ksads__dep__pdd__partrem_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__dep,dep,parent,pdd,partial_remission,mh_p_ksads__dep__pdd__partrem_dx,ses-02A,1.0,0,10739,0,0,4,10743,100.0
mh_p_ksads__dep,dep,parent,pdd,partial_remission,mh_p_ksads__dep__pdd__partrem_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__dep,dep,parent,pdd,partial_remission,mh_p_ksads__dep__pdd__partrem_dx,ses-04A,2.0,6,8394,0,0,0,8400,100.0
mh_p_ksads__dep,dep,parent,pdd,partial_remission,mh_p_ksads__dep__pdd__partrem_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__dep,dep,parent,pdd,partial_remission,mh_p_ksads__dep__pdd__partrem_dx,ses-06A,2.0,6,9278,0,0,0,9284,100.0
mh_p_ksads__dep,dep,parent,pdd,partial_remission,mh_p_ksads__dep__pdd__partrem_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__dep,dep,parent,pdd,past,mh_p_ksads__dep__pdd__past_dx,ses-00A,1.0,17,11688,0,0,14,11719,99.9
mh_p_ksads__dep,dep,parent,pdd,past,mh_p_ksads__dep__pdd__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__dep,dep,parent,pdd,past,mh_p_ksads__dep__pdd__past_dx,ses-02A,1.0,26,10713,0,0,4,10743,100.0
mh_p_ksads__dep,dep,parent,pdd,past,mh_p_ksads__dep__pdd__past_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__dep,dep,parent,pdd,past,mh_p_ksads__dep__pdd__past_dx,ses-04A,2.0,16,8384,0,0,0,8400,100.0
mh_p_ksads__dep,dep,parent,pdd,past,mh_p_ksads__dep__pdd__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__dep,dep,parent,pdd,past,mh_p_ksads__dep__pdd__past_dx,ses-06A,2.0,17,9267,0,0,0,9284,100.0
mh_p_ksads__dep,dep,parent,pdd,past,mh_p_ksads__dep__pdd__past_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__dep,dep,parent,pdd,present,mh_p_ksads__dep__pdd__pres_dx,ses-00A,1.0,0,11705,0,0,14,11719,99.9
mh_p_ksads__dep,dep,parent,pdd,present,mh_p_ksads__dep__pdd__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__dep,dep,parent,pdd,present,mh_p_ksads__dep__pdd__pres_dx,ses-02A,1.0,0,10739,0,0,4,10743,100.0
mh_p_ksads__dep,dep,parent,pdd,present,mh_p_ksads__dep__pdd__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__dep,dep,parent,pdd,present,mh_p_ksads__dep__pdd__pres_dx,ses-04A,2.0,34,8366,0,0,0,8400,100.0
mh_p_ksads__dep,dep,parent,pdd,present,mh_p_ksads__dep__pdd__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__dep,dep,parent,pdd,present,mh_p_ksads__dep__pdd__pres_dx,ses-06A,2.0,46,9238,0,0,0,9284,100.0
mh_p_ksads__dep,dep,parent,pdd,present,mh_p_ksads__dep__pdd__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__dep,dep,parent,unspec,past,mh_p_ksads__dep__unspec__past_dx,ses-00A,1.0,416,11289,0,0,14,11719,99.9
mh_p_ksads__dep,dep,parent,unspec,past,mh_p_ksads__dep__unspec__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__dep,dep,parent,unspec,past,mh_p_ksads__dep__unspec__past_dx,ses-02A,1.0,423,10316,0,0,4,10743,100.0
mh_p_ksads__dep,dep,parent,unspec,past,mh_p_ksads__dep__unspec__past_dx,ses-03A,2.0,0,0,0,0,9990,9990,0.0
mh_p_ksads__dep,dep,parent,unspec,past,mh_p_ksads__dep__unspec__past_dx,ses-04A,2.0,0,0,0,0,8400,8400,0.0
mh_p_ksads__dep,dep,parent,unspec,past,mh_p_ksads__dep__unspec__past_dx,ses-05A,2.0,0,0,0,0,8056,8056,0.0
mh_p_ksads__dep,dep,parent,unspec,past,mh_p_ksads__dep__unspec__past_dx,ses-06A,2.0,0,0,0,0,9284,9284,0.0
mh_p_ksads__dep,dep,parent,unspec,past,mh_p_ksads__dep__unspec__past_dx,ses-07A,2.0,0,0,0,0,8321,8321,0.0
mh_p_ksads__dep,dep,parent,unspec,present,mh_p_ksads__dep__unspec__pres_dx,ses-00A,1.0,14,11691,0,0,14,11719,99.9
mh_p_ksads__dep,dep,parent,unspec,present,mh_p_ksads__dep__unspec__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__dep,dep,parent,unspec,present,mh_p_ksads__dep__unspec__pres_dx,ses-02A,1.0,0,10739,0,0,4,10743,100.0
mh_p_ksads__dep,dep,parent,unspec,present,mh_p_ksads__dep__unspec__pres_dx,ses-03A,2.0,0,0,0,0,9990,9990,0.0
mh_p_ksads__dep,dep,parent,unspec,present,mh_p_ksads__dep__unspec__pres_dx,ses-04A,2.0,0,0,0,0,8400,8400,0.0
mh_p_ksads__dep,dep,parent,unspec,present,mh_p_ksads__dep__unspec__pres_dx,ses-05A,2.0,0,0,0,0,8056,8056,0.0
mh_p_ksads__dep,dep,parent,unspec,present,mh_p_ksads__dep__unspec__pres_dx,ses-06A,2.0,0,0,0,0,9284,9284,0.0
mh_p_ksads__dep,dep,parent,unspec,present,mh_p_ksads__dep__unspec__pres_dx,ses-07A,2.0,0,0,0,0,8321,8321,0.0
mh_p_ksads__dmdd,dmdd,parent,dmdd,present,mh_p_ksads__dmdd__dmdd__pres_dx,ses-00A,1.0,8,11697,0,0,3,11708,100.0
mh_p_ksads__dmdd,dmdd,parent,dmdd,present,mh_p_ksads__dmdd__dmdd__pres_dx,ses-01A,1.0,0,0,0,11074,0,11074,0.0
mh_p_ksads__dmdd,dmdd,parent,dmdd,present,mh_p_ksads__dmdd__dmdd__pres_dx,ses-02A,1.0,3,10736,0,0,1,10740,100.0
mh_p_ksads__dmdd,dmdd,parent,dmdd,present,mh_p_ksads__dmdd__dmdd__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__dmdd,dmdd,parent,dmdd,present,mh_p_ksads__dmdd__dmdd__pres_dx,ses-04A,2.0,40,8360,0,0,0,8400,100.0
mh_p_ksads__dmdd,dmdd,parent,dmdd,present,mh_p_ksads__dmdd__dmdd__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__dmdd,dmdd,parent,dmdd,present,mh_p_ksads__dmdd__dmdd__pres_dx,ses-06A,2.0,20,9264,0,0,0,9284,100.0
mh_p_ksads__dmdd,dmdd,parent,dmdd,present,mh_p_ksads__dmdd__dmdd__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__ed,ed,parent,an__bingeprg,partial_remission,mh_p_ksads__ed__an__bingeprg__partrem_dx,ses-00A,1.0,0,11705,0,0,14,11719,99.9
mh_p_ksads__ed,ed,parent,an__bingeprg,partial_remission,mh_p_ksads__ed__an__bingeprg__partrem_dx,ses-01A,1.0,1,11073,0,0,9,11083,99.9
mh_p_ksads__ed,ed,parent,an__bingeprg,partial_remission,mh_p_ksads__ed__an__bingeprg__partrem_dx,ses-02A,1.0,0,10739,0,0,4,10743,100.0
mh_p_ksads__ed,ed,parent,an__bingeprg,partial_remission,mh_p_ksads__ed__an__bingeprg__partrem_dx,ses-03A,2.0,0,9990,0,0,6,9996,99.9
mh_p_ksads__ed,ed,parent,an__bingeprg,partial_remission,mh_p_ksads__ed__an__bingeprg__partrem_dx,ses-04A,2.0,0,8400,0,0,0,8400,100.0
mh_p_ksads__ed,ed,parent,an__bingeprg,partial_remission,mh_p_ksads__ed__an__bingeprg__partrem_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__ed,ed,parent,an__bingeprg,partial_remission,mh_p_ksads__ed__an__bingeprg__partrem_dx,ses-06A,2.0,0,9284,0,0,0,9284,100.0
mh_p_ksads__ed,ed,parent,an__bingeprg,partial_remission,mh_p_ksads__ed__an__bingeprg__partrem_dx,ses-07A,2.0,0,8321,0,0,0,8321,100.0
mh_p_ksads__ed,ed,parent,an__bingeprg,past,mh_p_ksads__ed__an__bingeprg__past_dx,ses-00A,1.0,0,11705,0,0,14,11719,99.9
mh_p_ksads__ed,ed,parent,an__bingeprg,past,mh_p_ksads__ed__an__bingeprg__past_dx,ses-01A,1.0,0,11074,0,0,9,11083,99.9
mh_p_ksads__ed,ed,parent,an__bingeprg,past,mh_p_ksads__ed__an__bingeprg__past_dx,ses-02A,1.0,0,10739,0,0,4,10743,100.0
